3,69,"0.63996"
4,69,"0.63996"
3,70,1.92
4,70,1.92
3,240,"0.37324"
6,240,"0.9331"
4,240,1.62626
3,255,"0.09331"
6,255,"0.65317"
4,255,"0.71982"
3,2602,1.03323
3,2603,1.52004
3,2604,1.68
3,2605,1.59996
3,2749,"0.51331"
3,2750,1.12
3,2751,1.19
3,2752,"0.95669"
3,2753,1.00331
3,2754,"0.86331"
3,2755,1.05
3,2756,"0.91"
3,2757,1.05
3,2758,"0.84"
3,2759,"0.95669"
3,2760,"0.28"
3,2761,"0.91"
3,2762,1.12
3,2763,"0.37331"
3,2764,1.05
3,2765,1.12
3,2766,"0.98"
3,2767,1.07331
3,2768,"0.18669"
3,2769,"0.86331"
3,2770,1.02669
3,2771,"0.91"
3,2772,1.07331
4,3133,2.53327
4,3134,2.85
4,3135,3.38
4,3136,1.56
4,3137,1.92
4,3897,"0.09331"
6,3897,"0.09331"
4,3898,"0.81669"
4,3899,"0.93331"
4,3900,"0.23331"
4,3901,1.05
4,3902,1.19
4,3992,"0.65331"
4,3993,1.12
4,3994,1.26
4,3995,"0.32669"
4,3996,"0.93331"
4,3997,1.09669
4,3998,"0.56"
4,3999,1.00331
4,4000,1.07331
4,4001,1.00331
4,4002,1.05
4,4003,"0.28"
4,4004,"0.46669"
4,4005,1.09669
4,4006,1.23669
4,4007,"0.32669"
4,4008,1.14331
4,4009,1.21331
4,4010,"0.32669"
4,4011,1.00331
4,4012,1.28331
4,4013,"0.98"
4,4014,1.07331
4,4015,"0.95669"
4,4016,1.02669
4,4017,"0.86331"
4,4018,1.00331
4,4019,"0.98"
4,4020,1.05
4,4021,"0.93331"
4,4022,1.00331
4,4023,"0.88669"
4,4024,"0.93331"
4,4025,"0.95669"
4,4026,1.12
4,4027,"0.86331"
4,4028,1.00331
4,4029,"0.91"
4,4030,1.09669
4,4031,1.82
4,4032,1.91338
4,4033,1.00331
4,4034,"0.95669"
4,4035,"0.37331"
4,4036,1.05
4,4037,"0.88669"
4,4038,"0.98"
4,4039,"0.95669"
4,4040,1.14331
4,4041,1.77338
4,4042,"0.95669"
4,4043,1.16669
4,4044,"0.86331"
4,4045,"0.93331"
4,4046,"0.88669"
4,4047,"0.98"
4,4048,"0.46669"
6,4048,"0.93338"
4,4049,1.16669
4,4050,1.26
4,4051,"0.32669"
4,4052,"0.95669"
4,4053,1.00331
4,4054,"0.31992"
4,4055,"0.91"
4,4056,1.12
4,4057,"0.56"
4,4058,1.07331
4,4059,1.19
4,4060,"0.37338"
4,4061,"0.93331"
4,4062,1.07331
4,4063,"0.86331"
4,4064,1.07331
4,4065,"0.18669"
4,4066,"0.93331"
4,4067,1.09669
4,4068,"0.14"
4,4069,"0.84"
4,4070,"0.98"
4,4071,"0.28"
4,4072,"0.91"
4,4073,1.02669
4,4800,2.26661
4,4801,2.43661
6,7432,"0.93331"
6,7433,1.07331
6,7530,"0.37331"
6,7531,1.02669
6,7532,1.09669
6,7533,"0.93331"
6,7534,"0.98"
6,7535,1.96
6,7536,1.19
6,7537,1.05
6,7538,2.79993
6,7539,"0.98"
6,7540,1.00331
6,7541,1.00331
6,7542,1.00331
6,7543,1.28331
6,7544,"0.88669"
6,7545,1.07331
6,7546,1.02669
6,7547,1.07331
6,7548,1.00331
6,7549,1.05
6,7550,"0.7"
6,7551,1.09669
6,7552,1.21331
6,7553,"0.88669"
6,7554,"0.95669"
6,7555,2.1
6,7556,2.28662
6,7557,"0.95669"
6,7558,1.16669
6,7559,1.05
6,7560,1.28331
6,7561,1.00331
6,7562,1.26
6,7563,1.00331
6,7564,1.09669
6,7565,"0.28"
6,7566,1.02669
6,7567,1.26
6,7568,1.21331
6,7569,1.28331
6,7570,"0.98"
6,7571,1.09669
6,7572,1.12
6,7573,"0.95669"
6,7574,1.02669
6,7575,"0.93331"
6,7576,1.02669
6,7577,"0.98"
6,7578,1.12
6,7579,"0.93331"
6,7580,1.14331
