3,1,"0.5334"
4,1,"0.5334"
6,1,"0.5334"
3,2,2.5334
4,2,2.5334
6,2,2.5334
3,3,2.7334
4,3,2.7334
6,3,2.7334
3,2659,"0.23331"
3,2660,1.02669
3,2661,1.12
3,2877,"0.18669"
3,2878,"0.86331"
3,2879,"0.93331"
3,2880,"0.23331"
3,2881,1.05
3,2882,1.23669
3,2883,"0.28"
3,2884,"0.88669"
3,2885,"0.95669"
6,2886,"0.18669"
3,2886,"0.37338"
3,2887,"0.86331"
3,2888,1.00331
3,2889,"0.98"
3,2890,1.12
6,3070,"0.93338"
4,3070,1.3334
6,3071,"0.37338"
4,3071,2.18694
4,3072,2.8
4,3073,3
4,3096,1.28016
6,3096,1.92024
4,3097,1.71996
4,3098,1.83996
4,3099,1.68
4,3100,1.56
4,3101,1.88004
4,3102,1.47996
4,3103,1.76004
4,3104,"0.48"
4,3105,1.56
4,3106,1.8
4,3170,"0.56004"
4,3171,1.76004
4,3172,1.88004
4,3356,"0.32669"
4,3357,"0.95669"
4,3358,1.07331
4,3359,"0.42"
4,3360,1.00331
4,3361,1.16669
4,3362,"0.37331"
4,3363,"0.95669"
4,3364,1.12
4,3365,"0.98"
4,3366,1.26
4,3367,"0.46669"
4,3368,1.02669
4,3369,1.09669
4,3370,"0.86331"
4,3371,1.02669
4,3372,"0.86331"
4,3373,"0.98"
4,3374,"0.86331"
4,3375,1.05
4,3376,"0.28"
4,3377,1.02669
4,3378,1.14331
4,3379,"0.37331"
4,3380,1.07331
4,3381,1.28331
4,3382,"0.23331"
4,3383,"0.86331"
4,3384,1.00331
4,3385,"0.32669"
4,3386,"0.93331"
4,3387,1.07331
4,3388,"0.28"
4,3389,"0.98"
4,3390,1.19
4,3391,"0.37331"
4,3392,"0.95669"
4,3393,1.14331
4,3394,"0.23331"
4,3395,"0.95669"
4,3396,1.02669
4,4764,"0.51331"
4,4765,1.02669
4,4766,1.26
4,4767,"0.37331"
4,4768,"0.98"
4,4769,1.02669
4,4770,"0.23331"
4,4771,1.00331
4,4772,1.09669
4,4773,"0.46662"
4,4774,"0.91"
4,4775,1.12
4,4776,1.02669
4,4777,1.09669
4,4778,"0.32669"
4,4779,1.00331
4,4780,1.21331
4,4781,"0.37331"
4,4782,"0.98"
4,4783,1.16669
4,4797,2.09661
4,4798,2.55
6,6851,1.54686
6,6852,7.15314
6,6853,8.50686
6,6861,3.06
6,6862,7.14
6,6863,6.89348
6,6866,"0.63996"
6,6867,1.83996
6,7013,"0.18669"
6,7014,1.02669
6,7015,1.07331
6,7016,"0.23331"
6,7017,1.00331
6,7018,1.12
6,7019,"0.42"
6,7020,"0.98"
6,7021,1.16669
6,7022,"0.88669"
6,7023,1.00331
6,7024,"0.84"
6,7025,1.00331
6,7026,"0.86331"
6,7027,1.12
6,7028,3.04008
6,7029,3.43992
6,7030,"0.95669"
6,7031,1.12
6,7032,1.30669
6,7033,1.35331
6,7034,1.05
6,7035,1.16669
6,7036,1.86662
6,7037,1.00331
6,7038,"0.98"
6,7039,"0.18669"
6,7040,"0.86331"
6,7041,1.09669
6,8150,"0.65338"
6,8151,"0.98"
6,8152,1.14331
6,8153,"0.95669"
6,8154,1.14331
6,8155,"0.84"
6,8156,1.07331
6,8157,1.21331
6,8158,1.05
6,8159,1.19
6,8160,1.02669
6,8161,1.09669
6,8162,"0.23331"
6,8163,"0.88669"
6,8164,1.00331
6,8165,1.23669
6,8166,"0.98007"
6,8167,2.79993
6,8168,2.1
6,8169,1.19
6,8170,"0.37331"
6,8171,1.12
6,8172,1.16669
6,8173,"0.42"
6,8174,"0.95669"
6,8175,1.02669
6,8176,"0.23331"
6,8177,"0.98"
6,8178,1.05
6,8179,"0.37331"
6,8180,"0.95669"
6,8181,1.09669
6,8182,"0.42"
6,8183,1.16669
6,8184,1.4
6,8185,"0.46662"
6,8186,"0.88669"
6,8187,1.05
6,8188,"0.93331"
6,8189,1.07331
6,8190,"0.84"
6,8191,"0.95669"
6,8192,"0.23331"
6,8193,"0.88669"
6,8194,1.00331
6,8195,"0.23331"
6,8196,1.05
6,8197,1.19
6,8198,"0.23331"
6,8199,"0.95669"
6,8200,1.02669
